CODIGO_PRODUTO,DESCRICAO_MATERIAL,TEXTO_DESCRITIVO
242236,MASSINHA HASBRO PLAYDOH AVIÃO EXPL F8804,"MASSINHA HASBRO PLAYDOH AVIÃO EXPL F8804 . Categoria: BRINQUEDOS > EDUCATIVO_PRE_ESCOLAR . Preço final: R$ 98.00 . Descrição do produto: Massinha Hasbro Play-Doh Avião Explorador F8804. Garantia do Fabricante:03 Meses / Marca:Hasbro / Modelo:Avião Explorador / Referência:F8804 / Cor:Multicor / Material:Plástico / Tipo:Massa de modelar / Personagem:Avião Explorador / Faixa Etária:03+ / Conteúdo da Embalagem:01 Massinha Hasbro Play-Doh / Dimensões do Produto (AxLxP):8,1 x 20,3 x 21,6cm / Peso do Produto:463kg / EAN:5010996233431 / Aviso: . Avaliado por 1 clientes, com nota média de 5.0 estrelas. Comentários destacados: {""Caracteristicas_Positivas"":[""brinquedo bacana"",""agrado""],""Caracteristicas_Negativas"":[]} . Clientes também compraram: 231394 - KIT LIVRO DE COLORIR POSTER+GIZ DE CERA, 214463 - CARRO MATTEL MATCHBOX C/5UN C1817, 243940 - PUZZLE ELKA DINO E AMIGOS 1238, 241748 - MASSINHA HASBRO PLAYDOH SWIRLIN BF9142, 228213 - MESINHA DA HORA DISMAT BLOCOLÂNDIA MK383 ."
242445,JG ESTRELA TAPA CERTO SPIDER-MAN 200043,"JG ESTRELA TAPA CERTO SPIDER-MAN 200043 . Categoria: BRINQUEDOS > JOGOS_DIVERSOS_BRINQUEDOS . Preço final: R$ 56.00 . Descrição do produto: Jogo Tapa Certo Estrela Spider-Man 200043 . Avaliado por 1 clientes, com nota média de 5.0 estrelas. Clientes também compraram: 196469 - PISTA MATTEL HW LANC BÁSIC C/CARRO FTH84, 233460 - BONECO HASBRO UNIVERSO MARVEL F6607 SORT, 179996 - JG MATTEL CARTAS UNO ORIGINAL W2085, 57991 - JG ESTRELA PULA MACACO 1001607100026/31, 140971 - BONECA MATTEL BB FASHION T7439 SORT ."
243240,CASINHA BELFIX INF MAGICAL 561234,CASINHA BELFIX INF MAGICAL 561234 . Categoria: BRINQUEDOS > BRINCADEIRAS_E_FAZ_DE_CONTA . Preço final: R$ 929.00 .
243263,MASSINHA ESTRELA PRINCESAS C/LIVRO 0047,MASSINHA ESTRELA PRINCESAS C/LIVRO 0047 . Categoria: BRINQUEDOS > EDUCATIVO_PRE_ESCOLAR . Preço final: R$ 139.00 . Descrição do produto: Massinha Estrela Princesas com Livro 3005101300047 .
243265,MASSINHA ESTRELA PAT CANINA C/LIVRO 0045,MASSINHA ESTRELA PAT CANINA C/LIVRO 0045 . Categoria: BRINQUEDOS > EDUCATIVO_PRE_ESCOLAR . Preço final: R$ 135.00 .
243266,MASSINHA ESTRELA SPIDEY C/LIVRO 00044,MASSINHA ESTRELA SPIDEY C/LIVRO 00044 . Categoria: BRINQUEDOS > EDUCATIVO_PRE_ESCOLAR . Preço final: R$ 139.00 . Descrição do produto: Massa de Modelar Estrela Spidey Com Livro 00044 .
243267,FÁBRICA RASPADINH ESTRELA CASA MÁG GABBY,FÁBRICA RASPADINH ESTRELA CASA MÁG GABBY . Categoria: BRINQUEDOS > BRINCADEIRAS_E_FAZ_DE_CONTA . Preço final: R$ 209.00 .
243270,BONECA ESTRELA GABBY E DJ RISONHO 00075,BONECA ESTRELA GABBY E DJ RISONHO 00075 . Categoria: BRINQUEDOS > BONECAS . Preço final: R$ 339.00 .
243271,CARRO ESTRELA CR SUPREMUS VELOX 00144,CARRO ESTRELA CR SUPREMUS VELOX 00144 . Categoria: BRINQUEDOS > CARRINHOS_CIA . Preço final: R$ 112.00 .
243272,CARRO ESTRELA CR SUPREMUS ATLAS 00142,CARRO ESTRELA CR SUPREMUS ATLAS 00142 . Categoria: BRINQUEDOS > CARRINHOS_CIA . Preço final: R$ 248.00 .
243276,CARRO ESTRELA CR SUPREMUS ÍKARUS 00143,CARRO ESTRELA CR SUPREMUS ÍKARUS 00143 . Categoria: BRINQUEDOS > CARRINHOS_CIA . Preço final: R$ 372.00 .
243285,TRICICLO MAGIC TOYS UNI LOVE C/LUZ 2570,"TRICICLO MAGIC TOYS UNI LOVE C/LUZ 2570 . Categoria: BRINQUEDOS > TRICICLO . Preço final: R$ 238.00 . Descrição do produto: Triciclo Magic Toys Uni Love Com Luz 2570. Garantia do Fabricante:03 Meses. Marca:Magic Toys. Modelo:Triciclo Uni Love. Cor:Rosa. Material:Plástico. Movido:Pedal. Conteúdo da Embalagem:01 Triciclo. Peso do Produto:2,65 kg. Dimensões do produto (AxLxP):80 x 41,5 x 97 cm. EAN:7896839925705. Aviso: . Clientes também compraram: 154535 - BONECA ROMA BABY BY TIARA 5184, 200778 - BLOCO DISMAT BOX BLOCK PINOS MK165, 231660 - BIC BANDEIRANTE HELLO KITTY ARO 14 3344 ."
243289,ESMALTERIA MAGIC TOYS DARK 8002 LI/PT,"ESMALTERIA MAGIC TOYS DARK 8002 LI/PT . Categoria: BRINQUEDOS > BRINCADEIRAS_E_FAZ_DE_CONTA . Preço final: R$ 258.00 . Descrição do produto: Esmalteria Magic Toys Dark Lilás E Preto 8002 . Clientes também compraram: 230113 - BONECA MATTEL BB MODA PRAIA DWJ99 SORT, 229982 - CARRINHO DE BONECA LIDER 228 AZ/RO, 189311 - JG LIDER BOLICHE PATRULHA CANINA 2481, 255464 - PISTA MATTEL HW ACTION ACROBACIAS FTH79, 243288 - CASTELO MAGIC TOYS MEG DOLL 1097 RO/LI ."
243290,ESMALTERIA MAGIC TOYS PINK 8800 RO,"ESMALTERIA MAGIC TOYS PINK 8800 RO . Categoria: BRINQUEDOS > BRINCADEIRAS_E_FAZ_DE_CONTA . Preço final: R$ 258.00 . Descrição do produto: Esmalteria Magic Toys Pink Rosa 8800 . Avaliado por 2 clientes, com nota média de 5.0 estrelas. Comentários destacados: {""Caracteristicas_Positivas"":[""facilidade de acesso"",""beleza"",""diversão""],""Caracteristicas_Negativas"":[]} . Clientes também compraram: 243384 - COZINHA MAGIC TOYS DOCE MAGIC 7902 RO, 223671 - KIT PULSEIRAS MULTIKIDS SWT HEART BR1275, 201733 - MASSINHA HASBRO PLAYDOH LETRAS E8532, 222223 - CASTELO MAGIC TOYS PRINCESS MEG 1092, 178814 - PATINETE ASTRO TOYS SATURN 8956 SORT ."
243359,TRICICLO BANDEIRANTE MOTOTICO 761 AZ,"TRICICLO BANDEIRANTE MOTOTICO 761 AZ . Categoria: BRINQUEDOS > TRICICLO . Preço final: R$ 169.00 . Descrição do produto: Triciclo Bandeirante Mototico Azul 761. Garantia do Fabricante: 03 Meses. Marca: Bandeirantes. Modelo: Triciclo Mototico. Referência: 761. Cor: Azul. Material: Plástico. Guidão: Sim. Dobrável: Não. Faixa Etária: A partir de 12 meses. Assento Anatômico: Sim. Quantidade de Rodas: 3 Rodas. Conteúdo da Embalagem: 01 Triciclo Bandeirante. Dimensões do Produto (AxLxP): 76 x 50,5 x 91 cm. Peso do Produto: 2,3kg. EAN: 7899091407613 / . Avaliado por 4 clientes, com nota média de 5.0 estrelas. Clientes também compraram: 243358 - TRICICLO BANDEIRANTE MOTOTICO 760 RO, 229897 - BIKE DE EQUILÍBRIO BANDEIRANTE 1155 AZ, 231731 - BIC BANDEIRANTE BATMAN ARO 14 3123 ."
243385,CESTA MAGIC TOYS KIT CAKE 631 RO,"CESTA MAGIC TOYS KIT CAKE 631 RO . Categoria: BRINQUEDOS > BRINCADEIRAS_E_FAZ_DE_CONTA . Preço final: R$ 86.00 . Descrição do produto: Cesta Magic Toys Kit Cake Rosa 631 . Clientes também compraram: 231394 - KIT LIVRO DE COLORIR POSTER+GIZ DE CERA, 140971 - BONECA MATTEL BB FASHION T7439 SORT, 214123 - CESTA ELKA LOL PICNIC NO PARQUE 1197, 125391 - MALETA ROMA FOGÃO 5301, 182849 - CJ 12P PRAIA BELFIX 195400 COL ."
243459,JG GROW LINCE ALFABETO 3448,"JG GROW LINCE ALFABETO 3448 . Categoria: BRINQUEDOS > JOGOS_DIVERSOS_BRINQUEDOS . Preço final: R$ 64.00 . Descrição do produto: Jogo Lince Alfabeto Grow 3448 . Avaliado por 1 clientes, com nota média de 5.0 estrelas. Clientes também compraram: 245574 - QUEBRA-CABEÇA TOYSTER 78P ALFABETO 2924, 84818 - JG GROW SOLETRANDO 01690, 84806 - JG GROW ABC ANIMADO 01704, 84816 - JG GROW MEMÓRIA SÍLABAS 01698, 194582 - JG GROW LINCE 432 ."
243825,BLOCOS MONTAR POLIBRINQ 46PCS BM003 (MP),BLOCOS MONTAR POLIBRINQ 46PCS BM003 (MP) . Categoria: BRINQUEDOS > BRINQUEDOS_EM_GERAL_MKTP . Preço final: R$ 60.00 . Descrição do produto: Bloco De Montar VS Vilões Dark Naja Kuark 46 Peças BM003 (MP) .
243826,BLOCOS MONTAR POLIBRINQ BM007 107 PC (MP,BLOCOS MONTAR POLIBRINQ BM007 107 PC (MP . Categoria: BRINQUEDOS > BRINQUEDOS_EM_GERAL_MKTP . Preço final: R$ 80.00 . Descrição do produto: Bloco De Montar Heróis VS Vilões Helitruck Mister 107 Peças BM007 (MP) .
243827,BLOCOS MONTAR POLIBRINQ BM009 125 PC (MP,BLOCOS MONTAR POLIBRINQ BM009 125 PC (MP . Categoria: BRINQUEDOS > BRINQUEDOS_EM_GERAL_MKTP . Preço final: R$ 80.00 . Descrição do produto: Bloco De Montar Heróis VS Vilões Capitão Tesla 125 Peças BM009 (MP) .
243829,MOSAICO DIDATICO POLIPLAC 8154 (MP),MOSAICO DIDATICO POLIPLAC 8154 (MP) . Categoria: BRINQUEDOS > BRINQUEDOS_EM_GERAL_MKTP . Preço final: R$ 60.00 . Descrição do produto: Mosaico Didático Formas 8154 (MP) .
243831,MOSAICO DIDATICO POLIPLAC 8130 (MP),MOSAICO DIDATICO POLIPLAC 8130 (MP) . Categoria: BRINQUEDOS > BRINQUEDOS_EM_GERAL_MKTP . Preço final: R$ 60.00 . Descrição do produto: Mosaico Didático Escaleno 8130 (MP) .
243837,JG CUBE NETTOY CHANGE 30191 (MP),JG CUBE NETTOY CHANGE 30191 (MP) . Categoria: BRINQUEDOS > BRINQUEDOS_EM_GERAL_MKTP . Preço final: R$ 120.00 . Descrição do produto: Jogo Cube Face Change 30191 (MP) .
243838,JG BLOCO NETTOY 30135 (MP),JG BLOCO NETTOY 30135 (MP) . Categoria: BRINQUEDOS > BRINQUEDOS_EM_GERAL_MKTP . Preço final: R$ 120.00 . Descrição do produto: Jogo Block Game 30135 (MP) .
243839,JG CIENCIA NETTOY CORPO HUMANO 30170 (MP,JG CIENCIA NETTOY CORPO HUMANO 30170 (MP . Categoria: BRINQUEDOS > BRINQUEDOS_EM_GERAL_MKTP . Preço final: R$ 130.00 . Descrição do produto: Jogo Ciência Do Corpo Humano The Human Body 30170 (MP) .
243844,PISCINA MAGICA BRASKIT PRINCESA 9500(MP),PISCINA MAGICA BRASKIT PRINCESA 9500(MP) . Categoria: BRINQUEDOS > BRINQUEDOS_EM_GERAL_MKTP . Preço final: R$ 250.00 . Descrição do produto: PISCINA MAGICA BRASKIT PRINCESA DA NEVE 9500 (MP) .
243845,CASINHA LIDE MUNDO BITA 2862 (MP),CASINHA LIDE MUNDO BITA 2862 (MP) . Categoria: BRINQUEDOS > BRINQUEDOS_EM_GERAL_MKTP . Preço final: R$ 390.00 . Descrição do produto: Casinha Mundo Bita 2862 (MP) .
243849,PJMASKS LARGATIXO CANDIDE 1717 (MP),PJMASKS LARGATIXO CANDIDE 1717 (MP) . Categoria: BRINQUEDOS > BRINQUEDOS_EM_GERAL_MKTP . Preço final: R$ 250.00 . Descrição do produto: Boneco PJ Masks Largatixo 1717 (MP) .
243852,TAPETE TINY LOVE GYMINI KICK&PLAY (MP),TAPETE TINY LOVE GYMINI KICK&PLAY (MP) . Categoria: BRINQUEDOS > BRINQUEDOS_EM_GERAL_MKTP . Preço final: R$ 900.00 . Descrição do produto: Tapete De Atividades Tiny Love Gymini Boho Chic Developmental (MP) / .
243855,MASSINHA FUN HW 4P F0013-0,MASSINHA FUN HW 4P F0013-0 . Categoria: BRINQUEDOS > EDUCATIVO_PRE_ESCOLAR . Preço final: R$ 19.99 .
243911,CASINHA BELFIX INF MAGICAL 560010 RO/BR,CASINHA BELFIX INF MAGICAL 560010 RO/BR . Categoria: BRINQUEDOS > BRINCADEIRAS_E_FAZ_DE_CONTA . Preço final: R$ 922.00 . Descrição do produto: Casinha Infantil Belfix Magical Rosa e Branco 560010 .
243914,CARRO ELÉT BELFIX CR BMW 927907 PT,"CARRO ELÉT BELFIX CR BMW 927907 PT . Categoria: BRINQUEDOS > CARRO_MOTO_ELETRICA . Preço final: R$ 1849.00 . Descrição do produto: Carro Elétrico Belfix BMW Com Controle Remoto Preto 927907. Garantia do Fabricante:03 Meses. Marca:Belfix. Modelo:Bmw. Referência:927907. Cor:Preto. Material:Plástico. Velocidade:3 a 5 km/h. Alimentação:Energia Elétrica. Carregador:12V 1000mA. Peso máximo suportado:30kg. Conteúdo da Embalagem:01 Carro Elétrico | 01 Controle Remoto | 01 Manual de Instruções. Dimensões do Produto (AxLxP):45 x 72,5 x 1,15 cm. Peso do Produto:17kg. EAN:7898943824981. Aviso: ."
243915,CARRO ELÉT BELFIX CR AUDI TT 921705 AM,"CARRO ELÉT BELFIX CR AUDI TT 921705 AM . Categoria: BRINQUEDOS > CARRO_MOTO_ELETRICA . Preço final: R$ 2019.00 . Descrição do produto: Carro Elétrico Belfix Brink Audi TT Com Controle Remoto Amarelo 921705. Garantia do Fabricante:03 Meses. Marca:Belfix. Modelo:Audi TT. Referência:921705. Cor:Amarelo. Material:Plástico. Velocidade:2.5 a 5 km/h. Alimentação:Energia Elétrica. Carregador:12V 1000mA. Peso máximo suportado:30kg. Buzina/Retrovisor/Som:Sim. Conteúdo da Embalagem:01 Carro Elétrico | 01 Controle Remoto | 01 Manual de Instruções. Dimensões do Produto (AxLxP):43,5 x 62 x 1,03 cm. Peso do Produto:14kg. EAN:7898943822253. Aviso: ."
243916,ESCORREGADOR BELFIX C/APOIO 561600 VM,ESCORREGADOR BELFIX C/APOIO 561600 VM . Categoria: BRINQUEDOS > PRIMEIRA_INFANCIA . Preço final: R$ 588.00 . Descrição do produto: Escorregador Infantil Belfix Com Apoio Vermelho .
243921,SKATEBOARD BELFIX MORMAII URBAN 459100,SKATEBOARD BELFIX MORMAII URBAN 459100 . Categoria: BRINQUEDOS > PATINS_PATINETE_SKATE . Preço final: R$ 224.00 . Descrição do produto: Skateboard Belfix Pro Mormaii Urban Sortido 409100 / ITEM SORTIDO: NÃO É POSSÍVEL ESCOLHER A ESTAMPA DO PRODUTO. Garantia do Fabricante:03 Meses. Marca:Belfix. Modelo:Skateboard. Referência:409100. Cor:Sortido. Material:Madeira. Faixa Etária:A partir de 10 anos. Antiderrapante:Sim. Quantidade de Rodas:04 Rodas. Peso Máximo Suportado:100 kg. Conteúdo da Embalagem:01 Skateboard. Dimensões do Produto (AxLxP):15 x 19 x 80 cm. Peso do Produto:2.133kg. EAN:7896777945919. Aviso: / . Clientes também compraram: 243922 - SKATEBOARD BELFIX PRO RED NOSE 458300 .
243925,JG COPAG CORRIDA MÁGICA MICKEY 90809,"JG COPAG CORRIDA MÁGICA MICKEY 90809 . Categoria: BRINQUEDOS > JOGOS_DE_TABULEIRO_JUVENIL_ADULTO . Preço final: R$ 86.00 . Descrição do produto: Jogo Copag Corrida Mágica Mickey 90809. Garantia do Fabricante: 03 Meses. Modelo: Jogo Copag Corrida Mágica Mickey Mouse. Referência: 90809. Material: Papel. Tipo de Jogo: Jogo de Tabuleiro. Faixa Etária: A partir de 4 anos. Nº de Participantes: 2-4 Pessoas. Informações Adicionais: Este jogo desenvolve interação social, funções motoras e contagem numérica. Dimensões da Embalagem (AxLxP): 19 x 28 x 28 cm. Peso do Produto: 1,46 kg. EAN: 7896008908089 / . Clientes também compraram: 243926 - JG COPAG CORRIDA MÁGICA PRINCESA 90811, 244272 - JG ELKA TRIM TRIM PRINCESAS 1233, 222411 - QUEBRA-CABEÇA GROW 350P PAN DISNEY 3999, 179996 - JG MATTEL CARTAS UNO ORIGINAL W2085, 231394 - KIT LIVRO DE COLORIR POSTER+GIZ DE CERA ."
243927,JG COPAG CORRIDA MÁGICA MARVEL 31427,"JG COPAG CORRIDA MÁGICA MARVEL 31427 . Categoria: BRINQUEDOS > JOGOS_DE_TABULEIRO_JUVENIL_ADULTO . Preço final: R$ 92.00 . Descrição do produto: Jogo Copag Corrida Mágica Marvel 31427. Garantia do Fabricante: 03 Meses. Modelo: Jogo Copag Corrida Mágica Marvel. Referência: 31427. Material: Papel. Tipo de Jogo: Jogo de Tabuleiro. Faixa Etária: A partir de 4 anos. Nº de Participantes: 2-4 Pessoas. Informações Adicionais: Este jogo desenvolve interação social, funções motoras e contagem numérica. Dimensões da Embalagem (AxLxP): 19 x 28 x 28 cm. Peso do Produto: 1,46 kg. EAN: 7896192314260 / . Avaliado por 1 clientes, com nota média de 4.0 estrelas. Comentários destacados: {""Caracteristicas_Positivas"":[""jogo legal""],""Caracteristicas_Negativas"":[""preço alto""]} . Clientes também compraram: 242222 - JG HASBRO ADIVINHA QUEM F6105 ."
243940,PUZZLE ELKA DINO E AMIGOS 1238,"PUZZLE ELKA DINO E AMIGOS 1238 . Categoria: BRINQUEDOS > PRIMEIRA_INFANCIA . Preço final: R$ 72.00 . Descrição do produto: Brinquedo De Montar Puzzle Elka Dino E Amigos 1238 . Clientes também compraram: 201148 - BLOCO DISMAT TREM PUXA ZOO MK362, 145997 - TORRE DE POTINHOS MATTEL FP W4472, 214123 - CESTA ELKA LOL PICNIC NO PARQUE 1197, 215267 - SACOLA ECOBAGS SUSTENTÁVEL LAT9966, 213877 - BLOCO DISMAT GIRO MÁGICO MK326 ."
243971,PATINS FUN FROZEN 29-32 F0017-0,"PATINS FUN FROZEN 29-32 F0017-0 . Categoria: BRINQUEDOS > PATINS_PATINETE_SKATE . Preço final: R$ 299.00 . Descrição do produto: Patins Fun Frozen Com Acessórios 29-32 F0017-0. Garantia do Fabricante:03 meses / Marca:Fun / Referência:29-32 F0017-0 / Cor:Diversos / Idade: + 72 meses / Alimentação:Não / Personagem:Frozen / Tamanho:Ajustavel 29 a 32 / Conteúdo da Embalagem:01 Patins Fun Frozen Com Acessórios / Dimensões do Produto (AxLxP):0,315x0,1x0,27cm / Peso do Produto:1,910kg / EAN:7898039606019 / Aviso: ."
243975,MEU PRIMEIRO KARAOKÊ FUN BB F0113-8,"MEU PRIMEIRO KARAOKÊ FUN BB F0113-8 . Categoria: BRINQUEDOS > ACESSORIOS_BRINQUEDO . Preço final: R$ 289.00 . Descrição do produto: Meu Primeiro Karaokê Fun Baby F0113-8 . Avaliado por 1 clientes, com nota média de 5.0 estrelas. Clientes também compraram: 223968 - BATERIA FUN BB DREAMTOPIA F0090-8, 231394 - KIT LIVRO DE COLORIR POSTER+GIZ DE CERA ."
243976,PELÚCIA FUN KITTY P/PINTAR F0110-3,"PELÚCIA FUN KITTY P/PINTAR F0110-3 . Categoria: BRINQUEDOS > PRIMEIRA_INFANCIA . Preço final: R$ 289.00 . Descrição do produto: Pelúcia Fun Kitty Kitty Gatinho Airbrush Plush F0110-3 / Garantia do Fabricante:03 Meses. Marca:FUN. Cor:Branco. Material:Plástico PP. Idade:+6 Anos. Antialérgico:Sim. Lavável:Sim. Personagem:Kitty Gatinho. Alimentação:2 Pilhas 1,5 Volts. Conteúdo da Embalagem:01 Pelúcia, 01 Aerógrafo, 04 Marcadores, Moldes, 01 Par de luvas de plástico. Dimensões do Produto:0,25 x 0,1 x 0,15 Cm. Peso do Produto:0,136 Kg. EAN:7908489403806. Aviso: . Avaliado por 1 clientes, com nota média de 5.0 estrelas. Clientes também compraram: 244008 - PELÚCIA FUN UNICÓRNIO P/PINTAR F0166-3, 243985 - CJ FUN CRAZY CHIC CABEL C/ESTILO F0138-7 ."
243977,BONECA FUN DISNEY BABY ARIEL F0119-9,BONECA FUN DISNEY BABY ARIEL F0119-9 . Categoria: BRINQUEDOS > BONECAS . Preço final: R$ 149.99 .
243979,BONECA FUN DISNEY BABY RAPUNZEL F0120-1,BONECA FUN DISNEY BABY RAPUNZEL F0120-1 . Categoria: BRINQUEDOS > BONECAS . Preço final: R$ 149.99 .
243980,BONECA FUN DISNEY BABY CINDERELA F0120-2,BONECA FUN DISNEY BABY CINDERELA F0120-2 . Categoria: BRINQUEDOS > BONECAS . Preço final: R$ 149.99 .
243981,KIT DE PINTURA FUN BB ILUMINE F0123-6,KIT DE PINTURA FUN BB ILUMINE F0123-6 . Categoria: BRINQUEDOS > EDUCATIVO_PRE_ESCOLAR . Preço final: R$ 159.99 .
243985,CJ FUN CRAZY CHIC CABEL C/ESTILO F0138-7,"CJ FUN CRAZY CHIC CABEL C/ESTILO F0138-7 . Categoria: BRINQUEDOS > BRINCADEIRAS_E_FAZ_DE_CONTA . Preço final: R$ 172.00 . Descrição do produto: Conjunto Fun Crazy Chic Cabelos Com Estilo F0138-7 / Garantia do Fabricante:03 Meses. Marca:FUN. Cor:Branco. Idade:+7 Anos. Conteúdo da Embalagem:01 Bandeja de Trabalho, 01 Prancha de pintar cabelo, Gizes coloridos, esponja de borracha macia substituíveis, miçangas para cabelo, autocolante crazy chic, manual ilustrado. Dimensões do Produto:22,5 x 28,5 x 0,7 Cm. Peso do Produto:0,337 Kg. EAN:7908489406630. Aviso: . Clientes também compraram: 221781 - BONECA MATTEL BB PRINCESAS HGR00 SORT, 223056 - KIT PULSEIRAS MULTIKIDS DELUXE BR1276, 226650 - BONECA MATTEL BB DECOR C/MÓVEIS HJV32, 140971 - BONECA MATTEL BB FASHION T7439 SORT, 222716 - LAPTOP CANDIDE PAT CANINA BILINGUE 1915 ."
243991,CJ FUN HW MASSINHA MODELAD PISTA F0138-1,CJ FUN HW MASSINHA MODELAD PISTA F0138-1 . Categoria: BRINQUEDOS > EDUCATIVO_PRE_ESCOLAR . Preço final: R$ 99.00 .
243994,LABORATÓRIO FUN BUGGY MOTO 4 F0147-5,LABORATÓRIO FUN BUGGY MOTO 4 F0147-5 . Categoria: BRINQUEDOS > EDUCATIVO_PRE_ESCOLAR . Preço final: R$ 149.99 .
244002,CJ FUN BATEDEIRA ESTÚDIO SLIME F0150-9,"CJ FUN BATEDEIRA ESTÚDIO SLIME F0150-9 . Categoria: BRINQUEDOS > BRINCADEIRAS_E_FAZ_DE_CONTA . Preço final: R$ 224.00 . Descrição do produto: Conjunto Batedeira Estúdio Slime Fun F0150-9 . Avaliado por 1 clientes, com nota média de 5.0 estrelas. Clientes também compraram: 241748 - MASSINHA HASBRO PLAYDOH SWIRLIN BF9142, 228943 - CJ CANDIDE MINI DINO BEST ALIVE 1103SORT, 222590 - MIÇANGAS FANTÁSTICAS FUN BARBIE F0085-5, 140971 - BONECA MATTEL BB FASHION T7439 SORT, 168365 - BRINQ MATTEL FP VEICULOS ANIMAIS BGX29 ."
244016,JG PEBOLIM DM TOYS MASTER DMT5752 (MP),JG PEBOLIM DM TOYS MASTER DMT5752 (MP) . Categoria: BRINQUEDOS > BRINQUEDOS_EM_GERAL_MKTP . Preço final: R$ 359.00 . Descrição do produto: Jogo De Futebol De Mesa DM Toys Super Craque Master DMT5752 (MP) / .
244017,KIT MALETA DM TOYS BIJU DMT6314 (MP),KIT MALETA DM TOYS BIJU DMT6314 (MP) . Categoria: BRINQUEDOS > BRINQUEDOS_EM_GERAL_MKTP . Preço final: R$ 75.00 . Descrição do produto: Kit Maleta DM Toys Biju Collection DMT6314 Rosa (MP) / . Clientes também compraram: 244061 - KIT BIJU DM TOYS SEREIA POC DMT6535 (MP) .
244018,KIT BIJU DM TOYS TOP TREND DMT6317 (MP),KIT BIJU DM TOYS TOP TREND DMT6317 (MP) . Categoria: BRINQUEDOS > BRINQUEDOS_EM_GERAL_MKTP . Preço final: R$ 89.00 . Descrição do produto: Kit Biju DM Toys Collection Top Trend DMT6317 (MP) / .
244019,KIT BIJU DM TOYS POP TREND DMT6318 (MP),KIT BIJU DM TOYS POP TREND DMT6318 (MP) . Categoria: BRINQUEDOS > BRINQUEDOS_EM_GERAL_MKTP . Preço final: R$ 60.00 . Descrição do produto: Kit Biju DM Toys Collection Pop Trend DMT6318 (MP) / .
244059,CUBO MÁGICO DM TOYS 3X3 DMT6402 (MP),"CUBO MÁGICO DM TOYS 3X3 DMT6402 (MP) . Categoria: BRINQUEDOS > BRINQUEDOS_EM_GERAL_MKTP . Preço final: R$ 39.00 . Descrição do produto: Cubo Mágico DM Toys Colorido 3x3 DMT6402 (MP) / . Clientes também compraram: 254220 - CUBO MAGICO WELLMIX INTERATIVO 2384 (MP), 244058 - CUBO MÁGICO DM TOYS 3X3 DMT6401 (MP) ."
244060,JG SINUCA DM TOYS 51X31CM DMT5080 (MP),JG SINUCA DM TOYS 51X31CM DMT5080 (MP) . Categoria: BRINQUEDOS > BRINQUEDOS_EM_GERAL_MKTP . Preço final: R$ 259.00 . Descrição do produto: Mesa De Sinuca DM Toys Junior 51x31cm DMT5080 (MP) / .
244165,CARRO CANDIDE MINIONS AVL AGENT 7391,CARRO CANDIDE MINIONS AVL AGENT 7391 . Categoria: BRINQUEDOS > CARRINHOS_CIA . Preço final: R$ 92.00 . Descrição do produto: Carro Candide Fricção Minion AVL Agent 7391 . Clientes também compraram: 244166 - CARRO CANDIDE MINION RACER CAR 7390 .
244175,JG GROW TRUNFO MITOLOGIA NÓRDICA 4557,"JG GROW TRUNFO MITOLOGIA NÓRDICA 4557 . Categoria: BRINQUEDOS > JOGOS_DIVERSOS_BRINQUEDOS . Preço final: R$ 22.00 . Descrição do produto: Jogo Grow Super Trunfo Mitologia Nórdica 4557. Garantia do Fabricante:03 meses. Marca:Grow. Referência:4557. Material: Produzido c/papel. Idade:A partir de 6 anos. Tipo:Jogo. Nº de participantes:2 a 4. Acessórios:Sim. Conteúdo da Embalagem:01 Jogo Grow Super Trunfo Mitologia Nórdica. Dimensões do Produto (AxLxP):27,1x37,6x0,53cm. Peso do Produto:0,52kg. EAN:7908010145571. Aviso: . Clientes também compraram: 244174 - JG GROW SUPER TRUNFO DINOSSAUROS 2 3113, 179996 - JG MATTEL CARTAS UNO ORIGINAL W2085, 201806 - CARRO MATTEL HW MONSTER TRUCK FYJ44 SORT, 204900 - BONECA MATTEL PP FWY19 SORT ."
244180,CARRO CKS CR NV STOCK CAR NSTC-04 VM/VD,CARRO CKS CR NV STOCK CAR NSTC-04 VM/VD . Categoria: BRINQUEDOS > CARRINHOS_CIA_C_CONTROLE_REMOTO . Preço final: R$ 212.00 .
244182,CARRO CKS CR FÓRMULA RANCING F1CR LJ/PT,"CARRO CKS CR FÓRMULA RANCING F1CR LJ/PT . Categoria: BRINQUEDOS > CARRINHOS_CIA_C_CONTROLE_REMOTO . Preço final: R$ 134.00 . Descrição do produto: Carrinho de Brinquedo Controle Remoto CKS Fórmula Racing Laranja E Preto F1CR . Avaliado por 3 clientes, com nota média de 5.0 estrelas. Clientes também compraram: 140971 - BONECA MATTEL BB FASHION T7439 SORT, 214424 - CARRO CKS CR POLÍCIA K2747P, 234004 - CARRO CKS CR GIANT RALLY 13836A-C AM ."
